Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
8,10,14,386,236,21.9,3,556.247,35.046,1814.878,1746.522
8,10,15,375,187,22.3,3,428.257,32.326,1401.364,1346.626
8,10,16,401,124,20.8,3,294.292,27.371,948.113,906.476
8,10,17,0,137,19.4,3,127.371,21.635,444.673,415.35
8,10,18,0,27,17.9,4,25.248,17.238,89.939,67.876
8,10,19,0,0,17.2,4,0,17.2,0,0
8,10,20,0,0,16.5,4,0,16.5,0,0
8,10,21,0,0,15.8,5,0,15.8,0,0
8,10,22,0,0,15.5,4,0,15.5,0,0
8,10,23,0,0,15.3,4,0,15.3,0,0
8,11,0,0,0,15,4,0,15,0,0
8,11,1,0,0,14.5,3,0,14.5,0,0
8,11,2,0,0,14,3,0,14,0,0
8,11,3,0,0,13.5,3,0,13.5,0,0
8,11,4,0,87,14.5,3,84.377,14.832,303.844,277.543
8,11,5,0,179,15.4,3,135.057,17.212,481.155,451.018
8,11,6,107,183,16.4,3,204.417,20.04,697.939,662.715
8,11,7,185,247,18.4,3,337.793,25.426,1140.761,1093.789
8,11,8,347,268,20.5,3,514.751,32.012,1698.513,1634.149
8,11,9,454,267,22.5,4,667.389,36.542,2164.577,2083.464
8,11,10,412,301,23.1,4,715.845,38.449,2303.728,2217.222
8,11,11,317,339,23.8,5,675.721,36.899,2192.236,2110.065
8,11,12,220,351,24.4,6,591.441,34.62,1940.542,1867.732
8,11,13,260,311,24.3,5,565.812,35.088,1851.237,1781.607
8,11,14,235,270,24.1,4,466.854,33.996,1532.559,1473.672
8,11,15,307,199,24,4,392.749,32.121,1288.198,1236.909
8,11,16,248,143,23.1,5,245.877,27.343,803.236,765.384
8,11,17,0,101,22.1,6,94.733,22.996,328.644,301.824
8,11,18,0,14,21.2,7,13.257,20.505,46.524,25.269
8,11,19,0,0,21,7,0,21,0,0
8,11,20,0,0,20.8,7,0,20.8,0,0
8,11,21,0,0,20.6,8,0,20.6,0,0
8,11,22,0,0,20.3,8,0,20.3,0,0
8,11,23,0,0,20.1,8,0,20.1,0,0
8,12,0,0,0,19.8,8,0,19.8,0,0
8,12,1,0,0,19.8,7,0,19.8,0,0
8,12,2,0,0,19.9,7,0,19.9,0,0
8,12,3,0,0,19.9,7,0,19.9,0,0
8,12,4,0,48,20.2,6,46.553,19.89,163.834,140.356
8,12,5,0,114,20.6,5,95.61,21.292,334.319,307.379
8,12,6,35,164,20.9,4,166.093,23.33,568.527,536.393
8,12,7,33,222,21,3,230.725,25.402,788.254,750.782
8,12,8,3,129,21.2,3,125.383,23.251,434.345,405.249
8,12,9,3,150,21.3,3,146.406,23.587,506.476,475.768
8,12,10,45,343,22.1,3,391.175,30.254,1311.076,1259.1
8,12,11,46,349,22.8,3,401.314,31.795,1335.158,1282.453
8,12,12,120,361,23.6,4,495.412,33.776,1632.282,1570.135
8,12,13,104,327,23.6,4,434.265,32.663,1438.252,1382.364
8,12,14,94,277,23.6,4,350.376,30.747,1169.956,1122.146
8,12,15,90,216,23.6,5,268.023,28.214,902.257,861.839
8,12,16,100,147,22,4,185.993,25.241,625.141,591.675
8,12,17,0,113,20.5,4,105.633,21.787,368.52,340.854
8,12,18,0,17,18.9,4,16.109,18.008,57.182,35.731
8,12,19,0,0,18.9,3,0,18.9,0,0
8,12,20,0,0,18.8,2,0,18.8,0,0
8,12,21,0,0,18.8,2,0,18.8,0,0
8,12,22,0,0,18.9,2,0,18.9,0,0
8,12,23,0,0,18.9,3,0,18.9,0,0
8,13,0,0,0,19,4,0,19,0,0
8,13,1,0,0,17.6,4,0,17.6,0,0
8,13,2,0,0,16.2,4,0,16.2,0,0
8,13,3,0,0,14.8,4,0,14.8,0,0
8,13,4,0,71,15.3,3,68.859,15.265,247.483,222.34
8,13,5,0,173,15.9,3,129.758,17.549,461.571,431.872
8,13,6,192,179,16.4,3,225.586,20.537,753.729,717.125
8,13,7,97,246,17.4,3,290.302,23.346,995.904,952.975
8,13,8,103,302,18.5,3,372.943,26.577,1268.427,1217.729
8,13,9,39,315,19.5,3,350.858,27.264,1192.567,1144.101
8,13,10,128,369,20.4,2,506.232,33.247,1672.052,1608.579
8,13,11,235,359,21.2,2,617.751,37.368,1999.506,1924.557
8,13,12,290,331,22.1,2,636.659,39.061,2043.153,1966.598
8,13,13,190,322,22.3,1,505.332,38.807,1623.154,1561.31
8,13,14,171,276,22.4,1,415.902,35.709,1354.374,1301.083
8,13,15,89,214,22.6,1,265.301,30.956,881.346,841.478
8,13,16,99,146,21.2,1,184.409,26.309,616.59,583.326
8,13,17,0,97,19.9,2,91.02,21.182,318.431,291.825
8,13,18,0,13,18.5,3,12.309,17.392,43.817,22.612
8,13,19,0,0,17.2,2,0,17.2,0,0
8,13,20,0,0,15.8,1,0,15.8,0,0
8,13,21,0,0,14.5,1,0,14.5,0,0
8,13,22,0,0,14.3,2,0,14.3,0,0
8,13,23,0,0,14.2,3,0,14.2,0,0
8,14,0,0,0,14,4,0,14,0,0
8,14,1,0,0,13.9,4,0,13.9,0,0
8,14,2,0,0,13.7,4,0,13.7,0,0
8,14,3,0,0,13.6,4,0,13.6,0,0
8,14,4,0,77,14.9,3,74.678,15.034,268.676,243.101
8,14,5,0,193,16.1,3,137.748,17.961,489.075,458.76
8,14,6,411,147,17.4,3,258.078,22.348,817.434,779.22
8,14,7,326,221,19,2,384.224,28.379,1267.955,1217.271
8,14,8,188,298,20.5,1,432.087,33.784,1416.926,1361.704
8,14,9,114,343,22.1,1,442.496,35.88,1441.78,1385.781
8,14,10,127,367,22.8,1,503.301,38.404,1620.448,1558.693
8,14,11,234,358,23.6,1,615.686,42.688,1939.906,1867.12
8,14,12,214,349,24.3,2,572.346,39.585,1831.957,1763.005
8,14,13,190,321,24.7,2,504.154,38.121,1624.924,1563.021
8,14,14,92,274,25,3,345.682,32.98,1141.783,1094.782
8,14,15,89,212,25.4,4,263.178,30.513,876.059,836.329
8,14,16,99,144,24,4,182.24,27.179,606.547,573.521
8,14,17,0,108,22.6,4,101.022,23.817,349.121,321.869
8,14,18,0,12,21.2,5,11.36,20.339,39.899,18.766
8,14,19,0,0,20.8,4,0,20.8,0,0
8,14,20,0,0,20.4,3,0,20.4,0,0
8,14,21,0,0,20,3,0,20,0,0
8,14,22,0,0,19.4,3,0,19.4,0,0
8,14,23,0,0,18.9,3,0,18.9,0,0
8,15,0,0,0,18.3,4,0,18.3,0,0
8,15,1,0,0,17.5,4,0,17.5,0,0
8,15,2,0,0,16.8,4,0,16.8,0,0
8,15,3,0,0,16,4,0,16,0,0
8,15,4,0,52,17.1,4,50.432,16.731,180.061,156.264
8,15,5,0,156,18.3,4,118.84,19.553,418.886,390.129
8,15,6,187,176,19.4,4,221.05,23.061,729.957,693.944
8,15,7,178,243,21.1,3,330.285,28.002,1101.727,1055.864
8,15,8,185,297,22.8,3,429.073,32.293,1417.335,1362.101
8,15,9,207,335,24.5,3,518.812,36.302,1686.084,1622.14
8,15,10,305,333,25.5,2,640.923,42.198,2023.888,1948.044
8,15,11,310,336,26.4,2,665.136,44.038,2081.153,2003.187
8,15,12,379,301,27.4,2,699.456,45.933,2166.945,2085.742
8,15,13,408,264,27.9,2,655.427,45.432,2034.341,1958.112
8,15,14,373,233,28.5,2,540.11,43.027,1692.315,1628.161
8,15,15,538,144,29,3,480.917,40.185,1505.684,1447.66
8,15,16,578,90,27,3,328.316,34.532,1001.751,958.663
8,15,17,0,176,25.1,4,161.637,27.984,547.724,516.072
8,15,18,0,15,23.1,5,14.21,22.433,49.428,28.12
8,15,19,0,0,22.3,4,0,22.3,0,0
8,15,20,0,0,21.4,3,0,21.4,0,0
8,15,21,0,0,20.6,3,0,20.6,0,0
8,15,22,0,0,19.8,3,0,19.8,0,0
8,15,23,0,0,19,4,0,19,0,0
8,16,0,0,0,18.2,5,0,18.2,0,0
8,16,1,0,0,18.1,4,0,18.1,0,0
8,16,2,0,0,18.1,3,0,18.1,0,0
8,16,3,0,0,18,3,0,18,0,0
8,16,4,0,97,19.2,4,94.075,19.844,331.152,304.279
8,16,5,0,256,20.4,5,153.183,22.296,533.149,501.832
8,16,6,685,68,21.6,6,259.399,25.271,756.952,720.268
8,16,7,726,93,23.8,5,455.316,31.91,1444.008,1387.939
8,16,8,747,115,25.9,4,632.923,39.073,2004.733,1929.592
8,16,9,759,135,28.1,4,777.16,44.586,2417.047,2326.017
8,16,10,674,196,28.8,2,847.645,51.221,2552.462,2455.869
8,16,11,681,195,29.5,1,886.22,57.093,2585.83,2487.84
8,16,12,450,275,30.2,0,738.954,59.649,2125.558,2045.924
8,16,13,406,263,30,0,652.025,56.153,1910.923,1839.177
8,16,14,549,182,29.7,0,623.526,54.544,1835.966,1766.873
8,16,15,537,143,29.5,0,477.997,49.693,1424.009,1368.566
8,16,16,395,116,27.5,1,277.715,36.52,850.778,811.705
8,16,17,0,124,25.6,2,115.414,27.977,391.106,362.953
8,16,18,0,7,23.6,4,6.62,22.629,23.005,2.181
8,16,19,0,0,23.2,4,0,23.2,0,0
8,16,20,0,0,22.8,4,0,22.8,0,0
8,16,21,0,0,22.4,5,0,22.4,0,0
8,16,22,0,0,22.1,5,0,22.1,0,0
8,16,23,0,0,21.7,5,0,21.7,0,0
8,17,0,0,0,21.4,6,0,21.4,0,0
8,17,1,0,0,21.3,4,0,21.3,0,0
8,17,2,0,0,21.3,2,0,21.3,0,0
8,17,3,0,0,21.2,0,0,21.2,0,0
8,17,4,0,92,22.6,3,89.226,23.234,309.197,282.784
8,17,5,0,251,24.1,6,149.144,25.787,510.681,479.877
8,17,6,684,67,25.5,9,257.069,28.367,737.785,701.579
8,17,7,726,92,26.3,8,453.338,32.413,1433.487,1377.748
8,17,8,747,114,27.2,8,631.007,36.135,2027.898,1951.906
8,17,9,759,134,28,8,775.27,39.241,2477.751,2384.249
8,17,10,669,197,28.5,8,843.425,40.885,2680.425,2578.418
8,17,11,677,196,28.9,8,882.643,41.932,2791.475,2684.647
8,17,12,448,274,29.4,9,735.444,39.494,2354.802,2266.272
8,17,13,404,263,29.1,8,649.663,38.597,2087.995,2009.773
8,17,14,369,231,28.9,7,533.639,37.293,1720.997,1655.872
8,17,15,358,180,28.6,6,405.49,35.451,1304.681,1252.898
8,17,16,328,123,27.3,5,257.1,31.859,810.481,772.444
8,17,17,0,99,26,4,92.723,27.261,315.285,288.745
8,17,18,0,4,24.7,4,3.78,23.648,13.075,0
8,17,19,0,0,23.2,2,0,23.2,0,0
8,17,20,0,0,21.7,1,0,21.7,0,0
8,17,21,0,0,20.2,0,0,20.2,0,0
8,17,22,0,0,19.7,0,0,19.7,0,0
8,17,23,0,0,19.2,0,0,19.2,0,0
8,18,0,0,0,18.7,1,0,18.7,0,0
8,18,1,0,0,17.8,1,0,17.8,0,0
8,18,2,0,0,16.9,1,0,16.9,0,0
8,18,3,0,0,16,1,0,16,0,0
8,18,4,0,56,16.9,0,54.311,15.679,194.835,170.747
8,18,5,0,128,17.8,0,100.685,19.654,354.728,327.356
8,18,6,32,154,18.7,0,156.225,23.626,534.059,502.721
8,18,7,30,212,18.4,0,219.907,26.466,747.563,711.113
8,18,8,2,124,18.1,0,119.907,22.827,416.229,387.53
8,18,9,3,145,17.8,0,141.579,22.333,492.643,462.247
8,18,10,3,159,18.5,0,155.726,23.85,538.08,506.65
8,18,11,3,162,19.1,0,158.883,24.738,546.721,515.091
8,18,12,3,153,19.8,1,149.962,23.257,519.606,488.599
8,18,13,3,134,19.9,1,131.034,22.701,455.186,425.63
8,18,14,29,237,19.9,1,259.224,26.697,883.2,843.283
8,18,15,29,182,20,2,196.731,24.398,676.264,641.569
8,18,16,96,136,19.3,2,172.307,22.821,584.467,551.961
8,18,17,0,84,18.7,2,78.962,19.586,278.283,252.51
8,18,18,0,0,18,3,0,18,0,0
8,18,19,0,0,17,3,0,17,0,0
8,18,20,0,0,16.1,3,0,16.1,0,0
8,18,21,0,0,15.1,3,0,15.1,0,0
8,18,22,0,0,15.3,2,0,15.3,0,0
8,18,23,0,0,15.4,2,0,15.4,0,0
8,19,0,0,0,15.6,2,0,15.6,0,0
8,19,1,0,0,15.7,1,0,15.7,0,0
8,19,2,0,0,15.8,1,0,15.8,0,0
8,19,3,0,0,15.9,1,0,15.9,0,0
8,19,4,0,15,16.1,2,14.548,14.537,52.456,31.093
8,19,5,0,100,16.2,3,82.819,16.563,295.919,269.782
8,19,6,32,152,16.4,5,154.409,18.239,541.031,509.533
8,19,7,90,236,17.6,4,277.458,22.553,955.291,913.461
8,19,8,96,293,18.8,4,359.725,25.808,1227.864,1178.367
8,19,9,200,331,20,4,509.009,30.391,1702.675,1638.171
8,19,10,122,361,20.3,4,492.982,30.649,1648.925,1586.225
8,19,11,124,366,20.7,4,507.292,31.32,1691.543,1627.414
8,19,12,39,320,21,4,363.89,28.576,1229.538,1179.991
8,19,13,33,284,20.9,4,316.757,27.165,1077.363,1032.184
8,19,14,89,265,20.9,4,333.877,27.438,1132.461,1085.726
8,19,15,85,203,20.8,5,251.151,25.012,857.846,818.59
8,19,16,96,134,20.3,5,170.107,22.784,576.783,544.456
8,19,17,0,81,19.9,5,76.177,20.402,267.463,241.913
8,19,18,0,0,19.4,5,0,19.4,0,0
8,19,19,0,0,18.9,5,0,18.9,0,0
8,19,20,0,0,18.5,5,0,18.5,0,0
8,19,21,0,0,18,5,0,18,0,0
8,19,22,0,0,17.5,4,0,17.5,0,0
8,19,23,0,0,16.9,3,0,16.9,0,0
8,20,0,0,0,16.4,3,0,16.4,0,0
8,20,1,0,0,15.8,2,0,15.8,0,0
8,20,2,0,0,15.3,1,0,15.3,0,0
8,20,3,0,0,14.7,1,0,14.7,0,0
8,20,4,0,40,15.4,1,38.794,14.233,140.074,117.056
8,20,5,0,151,16,2,110.501,17.234,393.632,365.425
8,20,6,319,154,16.7,3,236.724,21.058,764.421,727.549
8,20,7,367,204,18.2,2,385.264,27.54,1271.218,1220.437
8,20,8,570,191,19.8,1,587.907,37.712,1878.613,1808.017
8,20,9,759,131,21.3,0,769.474,50.717,2316.68,2229.663
8,20,10,661,198,22.2,0,834.962,54.468,2470.322,2377.124
8,20,11,472,274,23.1,0,763.454,53.537,2271.472,2186.233
8,20,12,367,299,24,0,672.968,51.29,2026.547,1950.605
8,20,13,395,262,24.4,0,638.8,50.125,1934.082,1861.505
8,20,14,364,228,24.9,0,516.407,46.597,1587.588,1526.913
8,20,15,527,140,25.3,0,460.348,44.432,1407.538,1352.608
8,20,16,573,84,24,1,311.643,33.969,946.227,904.641
8,20,17,0,124,22.8,2,115.206,25.225,395.522,367.275
8,20,18,0,0,21.5,4,0,21.5,0,0
8,20,19,0,0,20.8,3,0,20.8,0,0
8,20,20,0,0,20.2,3,0,20.2,0,0
8,20,21,0,0,19.5,3,0,19.5,0,0
8,20,22,0,0,19.5,3,0,19.5,0,0
8,20,23,0,0,19.5,3,0,19.5,0,0
8,21,0,0,0,19.5,4,0,19.5,0,0
8,21,1,0,0,18.4,3,0,18.4,0,0
8,21,2,0,0,17.3,2,0,17.3,0,0
8,21,3,0,0,16.2,2,0,16.2,0,0
8,21,4,0,72,17.3,3,69.829,17.328,248.642,223.475
8,21,5,0,231,18.3,4,132.828,19.904,467.438,437.608
8,21,6,679,64,19.4,5,248.502,23.21,725.444,689.543
8,21,7,724,90,21.6,3,446.494,31.299,1416.834,1361.615
8,21,8,747,111,23.7,2,623.044,39.77,1964.916,1891.226
8,21,9,759,131,25.9,1,768.561,49.662,2326.851,2239.432
8,21,10,765,144,26.5,1,866.521,53.453,2577.616,2479.971
8,21,11,666,198,27,1,870.764,54.398,2578.472,2480.791
8,21,12,632,202,27.6,1,833.263,53.97,2472.897,2379.593
8,21,13,576,201,27.7,0,734.809,56.937,2143.284,2062.98
8,21,14,359,228,27.7,0,511.915,49.687,1548.227,1488.835
8,21,15,353,175,27.8,0,388.061,44.464,1191.218,1142.791
8,21,16,386,109,25.8,0,261.405,37.336,792.944,755.354
8,21,17,0,107,23.8,1,99.834,26.25,341.094,314.011
8,21,18,0,0,21.8,2,0,21.8,0,0
8,21,19,0,0,20.8,2,0,20.8,0,0
8,21,20,0,0,19.8,2,0,19.8,0,0
8,21,21,0,0,18.8,2,0,18.8,0,0
8,21,22,0,0,18.4,2,0,18.4,0,0
8,21,23,0,0,18.1,2,0,18.1,0,0
8,22,0,0,0,17.7,3,0,17.7,0,0
8,22,1,0,0,17.5,2,0,17.5,0,0
8,22,2,0,0,17.2,2,0,17.2,0,0
8,22,3,0,0,17,2,0,17,0,0
8,22,4,0,66,17.7,2,64.01,17.55,227.692,202.949
8,22,5,0,226,18.5,2,128.703,20.369,451.956,422.471
8,22,6,678,64,19.2,2,247.185,24.509,716.276,680.602
8,22,7,724,90,21.5,2,445.533,32.438,1405.371,1350.509
8,22,8,747,111,23.9,3,623.388,38.141,1981.93,1907.621
8,22,9,759,130,26.2,4,766.562,42.475,2409.316,2318.598
8,22,10,458,273,26.6,3,724.856,43.837,2269.213,2184.061
8,22,11,297,331,27,2,645.933,44.391,2017.294,1941.692
8,22,12,112,346,27.4,2,472.363,40.207,1507.199,1449.127
8,22,13,97,310,27,2,400.594,37.46,1295.547,1244.038
8,22,14,28,230,26.6,2,251.511,32.981,831.363,792.791
8,22,15,28,175,26.2,2,189.151,30.463,631.616,597.995
8,22,16,95,128,24.8,2,163.084,28.142,538.323,506.887
8,22,17,0,91,23.3,2,85.248,24.431,293.764,267.672
8,22,18,0,0,21.9,3,0,21.9,0,0
8,22,19,0,0,20.8,2,0,20.8,0,0
8,22,20,0,0,19.6,1,0,19.6,0,0
8,22,21,0,0,18.5,1,0,18.5,0,0
8,22,22,0,0,18.5,0,0,18.5,0,0
8,22,23,0,0,18.6,0,0,18.6,0,0
8,23,0,0,0,18.6,0,0,18.6,0,0
8,23,1,0,0,18.1,1,0,18.1,0,0
8,23,2,0,0,17.5,3,0,17.5,0,0
8,23,3,0,0,17,5,0,17,0,0
8,23,4,0,12,17.1,4,11.638,15.843,41.719,20.554
8,23,5,0,40,17.2,3,36.927,16.452,132.009,109.146
8,23,6,3,68,17.3,2,65.392,17.308,232.246,207.411
8,23,7,85,229,18.1,1,268.503,24.853,914.572,873.829
8,23,8,310,263,19,0,482.784,37.437,1550.391,1490.929
8,23,9,605,203,19.8,0,721.244,47.26,2212.475,2129.526
8,23,10,651,200,20.7,0,825.589,52.562,2467.841,2374.744
8,23,11,464,274,21.7,0,754.14,51.921,2263.361,2178.438
8,23,12,434,272,22.6,0,716.438,51.245,2157.816,2076.96
8,23,13,323,278,22.7,1,581.538,41.727,1839.537,1770.318
8,23,14,218,254,22.9,2,425.557,34.358,1393.44,1338.947
8,23,15,157,198,23,3,292.113,29.524,972.464,930.172
8,23,16,96,126,22,3,161.233,25.079,539.523,508.059
8,23,17,0,56,21,3,52.957,21.122,185.32,161.42
8,23,18,0,0,20,3,0,20,0,0
8,23,19,0,0,19.5,2,0,19.5,0,0
8,23,20,0,0,19.1,2,0,19.1,0,0
8,23,21,0,0,18.6,2,0,18.6,0,0
8,23,22,0,0,18,1,0,18,0,0
8,23,23,0,0,17.4,1,0,17.4,0,0
8,24,0,0,0,16.8,1,0,16.8,0,0
8,24,1,0,0,16.5,1,0,16.5,0,0
8,24,2,0,0,16.1,1,0,16.1,0,0
8,24,3,0,0,15.8,1,0,15.8,0,0
8,24,4,0,23,15.5,0,22.306,12.612,81.127,59.23
8,24,5,0,90,15.2,0,73.569,14.916,264.824,239.328
8,24,6,29,143,14.9,0,144.116,18.919,503.482,472.841
8,24,7,156,231,16.1,0,307.867,27.42,1029.875,986.016
8,24,8,229,279,17.2,1,439.679,30.428,1463.394,1406.714
8,24,9,414,268,18.4,2,631.548,34.781,2065.572,1988.185
8,24,10,451,274,19.1,3,718.636,36.042,2340.092,2252.147
8,24,11,462,273,19.9,4,750.568,36.13,2444.013,2351.889
8,24,12,432,272,20.6,6,713.888,33.012,2360.271,2271.522
8,24,13,386,259,20.8,5,624.993,32.891,2065.773,1988.38
8,24,14,355,224,21,4,502.357,31.779,1663.417,1600.233
8,24,15,347,171,21.2,3,377.647,29.916,1245.22,1195.211
8,24,16,382,104,19.7,2,251.154,25.945,801.634,763.822
8,24,17,0,107,18.2,2,99.69,19.917,350.799,323.511
8,24,18,0,0,16.7,2,0,16.7,0,0
8,24,19,0,0,16.2,2,0,16.2,0,0
8,24,20,0,0,15.8,2,0,15.8,0,0
8,24,21,0,0,15.3,3,0,15.3,0,0
8,24,22,0,0,14.4,3,0,14.4,0,0
8,24,23,0,0,13.5,3,0,13.5,0,0
8,25,0,0,0,12.6,3,0,12.6,0,0
8,25,1,0,0,11.7,3,0,11.7,0,0
8,25,2,0,0,10.9,3,0,10.9,0,0
8,25,3,0,0,10,3,0,10,0,0
8,25,4,0,51,12.5,3,49.462,11.937,180.429,156.625
8,25,5,0,172,15,3,109.123,16.08,390.756,362.611
8,25,6,530,114,17.5,4,252.79,21.816,773.728,736.623
8,25,7,518,163,18.7,5,417.194,25.99,1372.747,1318.893
8,25,8,545,195,19.8,6,572.545,29.296,1905.898,1834.331
8,25,9,599,203,21,8,714.962,31.191,2377.972,2288.515
8,25,10,449,273,21.5,7,715.279,32.759,2367.014,2277.996
8,25,11,461,272,21.9,7,747.928,33.688,2464.884,2371.908
8,25,12,358,295,22.4,7,657.758,32.785,2177.152,2095.558
8,25,13,175,305,20.3,6,472.267,28.355,1596.279,1535.32
8,25,14,85,253,18.3,5,318.093,24.011,1096.253,1050.544
8,25,15,2,78,16.2,5,75.268,16.871,268.424,242.855
8,25,16,3,51,16.1,4,49.501,15.831,176.978,153.242
8,25,17,0,23,16,3,21.787,14.957,78.411,56.565
8,25,18,0,0,15.9,3,0,15.9,0,0
8,25,19,0,0,15.6,2,0,15.6,0,0
8,25,20,0,0,15.3,2,0,15.3,0,0
8,25,21,0,0,15,2,0,15,0,0
8,25,22,0,0,13.6,2,0,13.6,0,0
8,25,23,0,0,12.3,2,0,12.3,0,0
8,26,0,0,0,10.9,2,0,10.9,0,0
8,26,1,0,0,10.9,2,0,10.9,0,0
8,26,2,0,0,10.9,2,0,10.9,0,0
8,26,3,0,0,10.9,2,0,10.9,0,0
8,26,4,0,27,10.8,1,26.186,9.073,96.732,74.541
8,26,5,0,106,10.7,0,81.331,10.653,298.366,272.179
8,26,6,82,158,10.6,0,174.243,15.962,607.05,574.012
8,26,7,81,224,11.5,0,261.989,21.398,906.9,866.36
8,26,8,165,284,12.5,1,402.976,24.476,1381.453,1327.331
8,26,9,187,323,13.4,2,490.29,26.107,1673.757,1610.227
8,26,10,282,326,14.3,2,611.058,30.419,2045.545,1968.901
8,26,11,289,328,15.1,2,634.138,32.172,2105.518,2026.639
8,26,12,357,294,16,2,655.208,33.655,2159.462,2078.544
8,26,13,319,275,16.5,2,573.189,32.104,1901.914,1830.489
8,26,14,214,249,17.1,2,416.11,28.353,1402.379,1347.609
8,26,15,208,188,17.6,3,309.59,24.494,1052.105,1007.631
8,26,16,237,115,15.6,2,203.539,20.317,677.334,642.612
8,26,17,0,83,13.6,2,77.794,14.474,280.591,254.771
8,26,18,0,0,11.6,2,0,11.6,0,0
8,26,19,0,0,12.1,2,0,12.1,0,0
8,26,20,0,0,12.5,2,0,12.5,0,0
8,26,21,0,0,13,3,0,13,0,0
8,26,22,0,0,12.7,2,0,12.7,0,0
8,26,23,0,0,12.3,2,0,12.3,0,0
8,27,0,0,0,12,2,0,12,0,0
8,27,1,0,0,11.7,1,0,11.7,0,0
8,27,2,0,0,11.3,1,0,11.3,0,0
8,27,3,0,0,11,1,0,11,0,0
8,27,4,0,16,11.9,2,15.518,10.261,57.025,35.577
8,27,5,0,36,12.8,3,33.157,11.882,120.98,98.329
8,27,6,2,63,13.7,4,60.376,13.543,218.247,193.693
8,27,7,2,91,14.4,5,87.66,14.862,315.403,288.86
8,27,8,2,115,15.1,6,111.236,15.977,398.421,370.11
8,27,9,3,137,15.8,8,133.841,16.895,477.466,447.412
8,27,10,3,150,16,7,146.968,17.432,523.054,491.968
8,27,11,40,324,16.2,6,371.211,21.76,1295.139,1243.643
8,27,12,36,306,16.4,6,347.225,21.833,1211.018,1162.015
8,27,13,31,269,16.7,6,300.044,21.274,1049.012,1004.624
8,27,14,83,249,16.9,6,312.337,21.631,1088.32,1042.834
8,27,15,82,187,17.2,6,232.153,20.536,808.711,770.72
8,27,16,93,117,16.8,5,150.16,18.808,516.069,485.142
8,27,17,0,48,16.4,4,45.434,16.209,162.6,139.145
8,27,18,0,0,16,3,0,16,0,0
8,27,19,0,0,16.1,3,0,16.1,0,0
8,27,20,0,0,16.1,3,0,16.1,0,0
8,27,21,0,0,16.2,3,0,16.2,0,0
8,27,22,0,0,16.2,4,0,16.2,0,0
8,27,23,0,0,16.2,6,0,16.2,0,0
8,28,0,0,0,16.2,8,0,16.2,0,0
8,28,1,0,0,16,6,0,16,0,0
8,28,2,0,0,15.7,4,0,15.7,0,0
8,28,3,0,0,15.5,3,0,15.5,0,0
8,28,4,0,6,15.4,3,5.819,13.818,21.05,0.262
8,28,5,0,35,15.2,3,32.213,14.279,116.289,93.727
8,28,6,2,63,15.1,3,60.382,14.94,216.909,192.382
8,28,7,2,90,14.4,3,86.701,14.95,311.824,285.357
8,28,8,2,115,13.8,3,111.25,15.014,400.201,371.851
8,28,9,3,135,13.1,4,131.887,14.701,475.168,445.166
8,28,10,3,149,13.2,3,145.994,15.38,524.427,493.31
8,28,11,3,153,13.4,2,150.105,16.068,537.534,506.116
8,28,12,3,143,13.5,2,140.179,15.91,502.341,471.727
8,28,13,3,125,12.7,2,122.236,14.569,440.672,411.437
8,28,14,2,101,12,2,97.705,13.113,354.499,327.131
8,28,15,2,76,11.2,3,73.338,11.476,267.919,242.359
8,28,16,2,48,11.1,3,46.256,10.636,169.366,145.779
8,28,17,0,45,11.1,3,42.617,10.471,156.468,133.133
8,28,18,0,0,11,4,0,11,0,0
8,28,19,0,0,10.7,4,0,10.7,0,0
8,28,20,0,0,10.3,4,0,10.3,0,0
8,28,21,0,0,10,4,0,10,0,0
8,28,22,0,0,9.9,4,0,9.9,0,0
8,28,23,0,0,9.9,5,0,9.9,0,0
8,29,0,0,0,9.8,6,0,9.8,0,0
8,29,1,0,0,10,6,0,10,0,0
8,29,2,0,0,10.1,6,0,10.1,0,0
8,29,3,0,0,10.3,6,0,10.3,0,0
8,29,4,0,12,10.3,5,11.638,9.113,42.985,21.796
8,29,5,0,34,10.2,5,31.269,9.418,115.334,92.791
8,29,6,2,62,10.2,5,59.432,10.007,218.215,193.662
8,29,7,2,89,10.6,4,85.742,11.026,313.801,287.293
8,29,8,2,114,11.1,3,110.286,12.254,401.646,373.265
8,29,9,3,134,11.5,3,130.917,13.234,474.773,444.78
8,29,10,3,149,11.6,3,146.008,13.762,528.292,497.086
8,29,11,3,152,11.8,3,149.128,14.081,538.82,507.372
8,29,12,3,142,11.9,3,139.199,13.947,503.244,472.609
8,29,13,2,124,11.7,3,120.406,13.256,436.635,407.489
8,29,14,2,100,11.6,4,96.731,12.418,352.049,324.734
8,29,15,2,75,11.4,5,72.377,11.585,264.276,238.791
8,29,16,0,48,11.4,4,45.542,10.965,166.844,143.307
8,29,17,0,19,11.4,3,17.992,10.164,66.145,44.528
8,29,18,0,0,11.4,3,0,11.4,0,0
8,29,19,0,0,11.3,3,0,11.3,0,0
8,29,20,0,0,11.2,3,0,11.2,0,0
8,29,21,0,0,11.1,4,0,11.1,0,0
8,29,22,0,0,11,3,0,11,0,0
8,29,23,0,0,10.8,2,0,10.8,0,0
8,30,0,0,0,10.7,2,0,10.7,0,0
